Index_aleatoire;sexe;type_vehicule;age_vehicule;usage_vehicule;type_conduite;est_rouge;points_perdus;formule;Age;Nombre_enfants;Enfant_conduite_accompagne;Revenus;Tarif_devis
712117;F;z_SUV;5;Private;z_Highly Rural/ Rural;no;0;dev_integral;83;Non;Non;[0 – 70k€] ;[300€ – 600€] 
941865;M;Minivan;14;Private;Highly Urban/ Urban;no;2;dev_integral;41;Non;Non;[0 – 70k€] ;[300€ – 600€] 
393571;F;z_SUV;0;Private;Highly Urban/ Urban;no;0;dev_integral;44;Non;Non;[0 – 70k€] ;[300€ – 600€] 
186839;F;Minivan;4;Private;Highly Urban/ Urban;yes;0;dev_express;22;Non;Non;[0 – 70k€] ;[0 – 300€] 
249137;M;z_SUV;1;Private;z_Highly Rural/ Rural;no;0;dev_express;52;Non;Non;[0 – 70k€] ;[0 – 300€] 
617427;F;z_SUV;1;Private;Highly Urban/ Urban;no;3;dev_express;50;Oui;Non;[0 – 70k€] ;[0 – 300€] 
577833;M;Panel Truck;12;Commercial;Highly Urban/ Urban;no;0;dev_express;61;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
824128;F;z_SUV;12;Private;Highly Urban/ Urban;no;0;dev_integral;60;Oui;Non;[0 – 70k€] ;[0 – 300€] 
756370;F;z_SUV;10;Private;Highly Urban/ Urban;no;2;dev_integral;59;Non;Non;[0 – 70k€] ;[300€ – 600€] 
687954;M;z_SUV;1;Private;Highly Urban/ Urban;no;2;dev_express;31;Oui;Non;[0 – 70k€] ;[0 – 300€] 
945161;F;Pickup;1;Private;Highly Urban/ Urban;no;10;dev_express;72;Oui;Non;[0 – 70k€] ;[0 – 300€] 
418369;M;Pickup;1;Commercial;z_Highly Rural/ Rural;yes;0;dev_express;17;Non;Non;[0 – 70k€] ;[0 – 300€] 
54257;M;Minivan;1;Private;Highly Urban/ Urban;yes;0;dev_express;69;Oui;Non;[140k€ – 210k€] ;[0 – 300€] 
216489;M;Minivan;9;Private;Highly Urban/ Urban;yes;6;dev_integral;61;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
222538;M;Minivan;18;Private;z_Highly Rural/ Rural;yes;0;dev_express;86;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
813048;M;Minivan;14;Private;Highly Urban/ Urban;yes;0;dev_premium;45;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
374821;M;Minivan;10;Commercial;Highly Urban/ Urban;yes;3;dev_express;58;Non;Non;[0 – 70k€] ;[0 – 300€] 
4364;F;Minivan;18;Private;Highly Urban/ Urban;yes;5;dev_premium;24;Non;Non;[0 – 70k€] ;[300€ – 600€] 
291390;F;Sports Car;7;Private;z_Highly Rural/ Rural;no;3;dev_premium;74;Non;Non;[0 – 70k€] ;[300€ – 600€] 
512092;F;Sports Car;18;Private;Highly Urban/ Urban;no;0;dev_premium;49;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
543660;M;Minivan;1;Private;z_Highly Rural/ Rural;yes;1;dev_express;16;Non;Non;[0 – 70k€] ;[0 – 300€] 
647489;M;z_SUV;0;Private;Highly Urban/ Urban;no;0;dev_integral;59;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
317153;M;Sports Car;15;Private;Highly Urban/ Urban;no;0;dev_premium;59;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
525344;F;z_SUV;15;Private;Highly Urban/ Urban;no;4;dev_express;82;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
344816;F;z_SUV;6;Private;Highly Urban/ Urban;no;4;dev_express;43;Oui;Non;[0 – 70k€] ;[0 – 300€] 
12981;M;z_SUV;11;Commercial;Highly Urban/ Urban;no;1;dev_integral;5;Non;Non;[0 – 70k€] ;[300€ – 600€] 
340193;M;z_SUV;6;Private;Highly Urban/ Urban;no;2;dev_integral;29;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
340249;M;Van;1;Private;Highly Urban/ Urban;yes;4;dev_express;36;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
890547;F;Pickup;11;Commercial;Highly Urban/ Urban;yes;5;dev_vip;63;Oui;Non;[0 – 70k€] ;[600€ – 900€] 
733813;M;z_SUV;6;Private;z_Highly Rural/ Rural;no;7;dev_integral;47;Non;Non;[0 – 70k€] ;[0 – 300€] 
323343;F;Minivan;12;Private;Highly Urban/ Urban;no;6;dev_integral;73;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
692395;M;Sports Car;0;Private;Highly Urban/ Urban;no;0;dev_express;58;Oui;Non;[70k€ – 140k€] ;[0 – 300€] 
550087;M;Pickup;1;Private;z_Highly Rural/ Rural;no;2;dev_premium;52;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
258988;M;Van;14;Private;Highly Urban/ Urban;no;1;dev_express;57;Non;Non;[0 – 70k€] ;[0 – 300€] 
768911;F;Pickup;16;Private;z_Highly Rural/ Rural;yes;4;dev_integral;43;Non;Non;[0 – 70k€] ;[300€ – 600€] 
844367;F;Minivan;0;Commercial;Highly Urban/ Urban;yes;6;dev_integral;30;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
330644;M;Pickup;8;Commercial;z_Highly Rural/ Rural;yes;0;dev_integral;45;Oui;Non;[0 – 70k€] ;[0 – 300€] 
895654;M;z_SUV;1;Private;Highly Urban/ Urban;no;1;dev_integral;75;Non;Non;[0 – 70k€] ;[300€ – 600€] 
684123;F;Minivan;1;Private;Highly Urban/ Urban;no;0;dev_integral;33;Oui;Non;[0 – 70k€] ;[0 – 300€] 
849112;M;z_SUV;15;Private;Highly Urban/ Urban;no;0;dev_integral;86;Oui;Non;[70k€ – 140k€] ;[0 – 300€] 
49302;F;z_SUV;1;Private;Highly Urban/ Urban;no;0;dev_integral;4;Non;Non;[0 – 70k€] ;[0 – 300€] 
888950;M;Panel Truck;15;Commercial;Highly Urban/ Urban;no;4;dev_integral;31;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
463250;M;Minivan;14;Private;Highly Urban/ Urban;no;1;dev_integral;81;Non;Non;[0 – 70k€] ;[0 – 300€] 
720782;M;Sports Car;10;Commercial;Highly Urban/ Urban;no;6;dev_integral;47;Non;Non;[0 – 70k€] ;[0 – 300€] 
190215;M;Sports Car;1;Private;z_Highly Rural/ Rural;no;0;dev_express;37;Non;Non;[0 – 70k€] ;[0 – 300€] 
81449;F;Panel Truck;9;Commercial;z_Highly Rural/ Rural;yes;0;dev_integral;39;Non;Non;[0 – 70k€] ;[0 – 300€] 
285469;M;Minivan;8;Private;Highly Urban/ Urban;no;4;dev_integral;57;Non;Non;[0 – 70k€] ;[300€ – 600€] 
283173;F;z_SUV;9;Private;z_Highly Rural/ Rural;no;3;dev_integral;36;Non;Non;[0 – 70k€] ;[300€ – 600€] 
314482;M;Minivan;6;Private;Highly Urban/ Urban;yes;0;dev_express;72;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
623751;M;z_SUV;8;Commercial;Highly Urban/ Urban;no;0;dev_integral;90;Non;Non;[0 – 70k€] ;[300€ – 600€] 
175666;M;Minivan;1;Private;Highly Urban/ Urban;yes;3;dev_integral;24;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
597507;M;Minivan;8;Commercial;Highly Urban/ Urban;no;0;dev_integral;27;Non;Non;[0 – 70k€] ;[300€ – 600€] 
361431;F;Minivan;12;Private;Highly Urban/ Urban;yes;4;dev_premium;70;Non;Non;[0 – 70k€] ;[300€ – 600€] 
212245;M;Panel Truck;1;Commercial;Highly Urban/ Urban;no;0;dev_integral;75;Non;Non;[0 – 70k€] ;[300€ – 600€] 
793896;M;Pickup;17;Private;Highly Urban/ Urban;no;2;dev_integral;93;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
423729;F;Minivan;1;Commercial;z_Highly Rural/ Rural;no;0;dev_integral;67;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
852089;F;Minivan;5;Commercial;Highly Urban/ Urban;no;1;dev_premium;79;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
81185;F;Pickup;1;Commercial;Highly Urban/ Urban;yes;0;dev_integral;17;Non;Non;[0 – 70k€] ;[300€ – 600€] 
765665;F;Panel Truck;15;Commercial;Highly Urban/ Urban;no;7;dev_integral;72;Non;Non;[0 – 70k€] ;[0 – 300€] 
953262;M;Panel Truck;15;Commercial;Highly Urban/ Urban;no;4;dev_express;54;Non;Non;[140k€ – 210k€] ;[0 – 300€] 
906852;F;Sports Car;12;Private;Highly Urban/ Urban;no;2;dev_express;72;Non;Non;[0 – 70k€] ;[0 – 300€] 
506876;F;z_SUV;0;Private;Highly Urban/ Urban;no;4;dev_express;23;Non;Oui;[70k€ – 140k€] ;[0 – 300€] 
673365;M;z_SUV;1;Private;z_Highly Rural/ Rural;no;0;dev_express;41;Non;Non;[0 – 70k€] ;[0 – 300€] 
474551;F;Van;12;Private;Highly Urban/ Urban;no;4;dev_express;64;Non;Non;[0 – 70k€] ;[0 – 300€] 
942664;M;Minivan;17;Private;Highly Urban/ Urban;yes;3;dev_integral;58;Non;Non;[0 – 70k€] ;[0 – 300€] 
301814;F;Sports Car;1;Private;Highly Urban/ Urban;no;0;dev_integral;71;Oui;Non;[0 – 70k€] ;[0 – 300€] 
526793;F;Van;1;Commercial;Highly Urban/ Urban;no;7;dev_express;80;Non;Non;[0 – 70k€] ;[0 – 300€] 
765576;F;Van;12;Private;Highly Urban/ Urban;yes;0;dev_integral;10;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
951053;F;Pickup;1;Commercial;z_Highly Rural/ Rural;yes;0;dev_express;51;Oui;Oui;[70k€ – 140k€] ;[0 – 300€] 
946795;F;Van;1;Commercial;Highly Urban/ Urban;no;0;dev_express;47;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
821977;M;Van;11;Commercial;z_Highly Rural/ Rural;yes;0;dev_integral;50;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
242446;F;Panel Truck;19;Commercial;Highly Urban/ Urban;yes;3;dev_integral;38;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
632718;F;Pickup;12;Commercial;Highly Urban/ Urban;no;1;dev_integral;69;Non;Non;[0 – 70k€] ;[300€ – 600€] 
112887;F;Van;0;Private;Highly Urban/ Urban;no;0;dev_express;74;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
417151;F;Pickup;7;Private;Highly Urban/ Urban;yes;0;dev_express;49;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
34060;F;z_SUV;8;Private;Highly Urban/ Urban;no;3;dev_integral;58;Non;Non;[0 – 70k€] ;[300€ – 600€] 
554746;F;Panel Truck;1;Commercial;Highly Urban/ Urban;yes;0;dev_express;54;Non;Non;[0 – 70k€] ;[0 – 300€] 
876825;M;Minivan;10;Private;Highly Urban/ Urban;yes;5;dev_express;23;Non;Non;[0 – 70k€] ;[0 – 300€] 
578115;F;Panel Truck;1;Commercial;Highly Urban/ Urban;yes;2;dev_integral;27;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
736397;M;Minivan;15;Private;Highly Urban/ Urban;no;0;dev_integral;75;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
742908;M;Sports Car;17;Private;Highly Urban/ Urban;no;3;dev_express;39;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
998326;M;z_SUV;18;Private;Highly Urban/ Urban;no;0;dev_express;19;Non;Non;[0 – 70k€] ;[0 – 300€] 
81002;F;Minivan;1;Commercial;Highly Urban/ Urban;yes;0;dev_integral;20;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
511971;F;Sports Car;4;Private;Highly Urban/ Urban;no;4;dev_express;72;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
278822;F;Minivan;1;Private;Highly Urban/ Urban;no;5;dev_express;39;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
462886;M;Van;8;Commercial;Highly Urban/ Urban;yes;2;dev_express;83;Non;Non;[0 – 70k€] ;[0 – 300€] 
671153;F;z_SUV;14;Private;Highly Urban/ Urban;no;0;dev_integral;22;Non;Non;[0 – 70k€] ;[300€ – 600€] 
571963;M;Van;1;Commercial;Highly Urban/ Urban;yes;3;dev_express;55;Oui;Non;[70k€ – 140k€] ;[0 – 300€] 
78551;M;Pickup;1;Private;Highly Urban/ Urban;yes;0;dev_integral;68;Non;Non;[0 – 70k€] ;[300€ – 600€] 
882414;F;Sports Car;6;Private;Highly Urban/ Urban;yes;8;dev_integral;60;Oui;Non;[0 – 70k€] ;[0 – 300€] 
401492;F;Pickup;6;Commercial;z_Highly Rural/ Rural;no;0;dev_integral;47;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
596013;F;Panel Truck;16;Commercial;z_Highly Rural/ Rural;yes;0;dev_integral;44;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
354335;F;Pickup;19;Commercial;Highly Urban/ Urban;no;0;dev_integral;8;Oui;Oui;[0 – 70k€] ;[300€ – 600€] 
729786;F;Minivan;13;Private;Highly Urban/ Urban;no;5;dev_premium;56;Oui;Oui;[70k€ – 140k€] ;[300€ – 600€] 
948828;F;Minivan;8;Private;Highly Urban/ Urban;no;4;dev_express;48;Oui;Non;[0 – 70k€] ;[0 – 300€] 
340877;F;Panel Truck;0;Commercial;z_Highly Rural/ Rural;yes;1;dev_integral;60;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
841001;M;Minivan;12;Commercial;Highly Urban/ Urban;no;4;dev_express;5;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
393694;M;z_SUV;9;Commercial;Highly Urban/ Urban;no;3;dev_express;78;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
902357;M;Van;13;Private;Highly Urban/ Urban;no;0;dev_vip;41;Oui;Non;[140k€ – 210k€] ;[> 900€] 
66543;F;Minivan;9;Private;z_Highly Rural/ Rural;yes;2;dev_integral;72;Non;Non;[0 – 70k€] ;[300€ – 600€] 
697246;M;Minivan;8;Private;Highly Urban/ Urban;yes;1;dev_express;40;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
95008;F;z_SUV;9;Commercial;Highly Urban/ Urban;no;0;dev_integral;58;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
749987;M;Minivan;1;Private;z_Highly Rural/ Rural;no;0;dev_express;16;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
810219;M;Panel Truck;16;Commercial;Highly Urban/ Urban;no;9;dev_express;8;Oui;Oui;[70k€ – 140k€] ;[0 – 300€] 
953585;M;Panel Truck;12;Commercial;Highly Urban/ Urban;yes;0;dev_premium;10;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
876291;M;z_SUV;10;Private;Highly Urban/ Urban;no;0;dev_integral;7;Oui;Non;[0 – 70k€] ;[0 – 300€] 
921069;F;Van;8;Commercial;Highly Urban/ Urban;no;8;dev_integral;65;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
591183;M;z_SUV;14;Private;Highly Urban/ Urban;no;5;dev_premium;39;Oui;Non;[70k€ – 140k€] ;[300€ – 600€] 
346275;M;Pickup;1;Commercial;Highly Urban/ Urban;no;1;dev_integral;64;Non;Non;[0 – 70k€] ;[300€ – 600€] 
793075;M;Sports Car;21;Private;Highly Urban/ Urban;no;0;dev_express;34;Non;Non;[0 – 70k€] ;[0 – 300€] 
692733;M;Sports Car;1;Private;Highly Urban/ Urban;no;1;dev_integral;74;Non;Non;[0 – 70k€] ;[300€ – 600€] 
487546;M;Van;4;Private;Highly Urban/ Urban;yes;3;dev_express;67;Non;Non;[0 – 70k€] ;[0 – 300€] 
262779;F;Minivan;16;Private;Highly Urban/ Urban;no;0;dev_integral;67;Non;Non;[0 – 70k€] ;[300€ – 600€] 
549276;F;Pickup;10;Private;Highly Urban/ Urban;yes;0;dev_integral;48;Non;Non;[0 – 70k€] ;[300€ – 600€] 
265030;M;Pickup;7;Private;Highly Urban/ Urban;yes;1;dev_express;18;Oui;Non;[0 – 70k€] ;[0 – 300€] 
56642;F;Pickup;1;Commercial;Highly Urban/ Urban;yes;1;dev_integral;42;Non;Non;[0 – 70k€] ;[300€ – 600€] 
256225;M;Minivan;9;Private;Highly Urban/ Urban;yes;0;dev_express;82;Non;Non;[0 – 70k€] ;[0 – 300€] 
628965;F;Minivan;12;Private;Highly Urban/ Urban;yes;1;dev_integral;32;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
645819;M;Sports Car;9;Private;Highly Urban/ Urban;no;0;dev_integral;22;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
581434;F;Panel Truck;15;Commercial;Highly Urban/ Urban;yes;1;dev_integral;59;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
4227;F;Panel Truck;12;Commercial;Highly Urban/ Urban;yes;1;dev_premium;81;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
863714;M;Minivan;4;Commercial;Highly Urban/ Urban;no;2;dev_integral;20;Oui;Oui;[0 – 70k€] ;[300€ – 600€] 
348066;F;Pickup;11;Commercial;z_Highly Rural/ Rural;no;0;dev_express;6;Oui;Non;[0 – 70k€] ;[0 – 300€] 
837457;M;Pickup;12;Private;Highly Urban/ Urban;yes;1;dev_integral;10;Non;Non;[0 – 70k€] ;[300€ – 600€] 
921914;M;Minivan;11;Commercial;z_Highly Rural/ Rural;yes;0;dev_express;19;Non;Non;[0 – 70k€] ;[0 – 300€] 
553898;F;z_SUV;8;Private;z_Highly Rural/ Rural;no;0;dev_integral;10;Non;Non;[0 – 70k€] ;[300€ – 600€] 
182514;M;z_SUV;7;Private;Highly Urban/ Urban;no;4;dev_integral;11;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
617623;F;z_SUV;4;Private;Highly Urban/ Urban;no;5;dev_integral;9;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
522210;F;z_SUV;12;Private;Highly Urban/ Urban;no;1;dev_integral;73;Non;Non;[140k€ – 210k€] ;[300€ – 600€] 
522821;F;Minivan;1;Private;Highly Urban/ Urban;no;0;dev_express;36;Non;Non;[0 – 70k€] ;[0 – 300€] 
162306;F;Minivan;8;Private;Highly Urban/ Urban;yes;3;dev_express;45;Oui;Non;[70k€ – 140k€] ;[0 – 300€] 
751709;F;z_SUV;10;Private;z_Highly Rural/ Rural;no;1;dev_integral;89;Non;Non;[0 – 70k€] ;[300€ – 600€] 
243711;M;z_SUV;7;Private;Highly Urban/ Urban;no;0;dev_integral;31;Oui;Non;[0 – 70k€] ;[0 – 300€] 
995284;F;z_SUV;12;Private;Highly Urban/ Urban;no;0;dev_integral;91;Oui;Non;[0 – 70k€] ;[300€ – 600€] 
375499;F;z_SUV;0;Private;Highly Urban/ Urban;no;3;dev_express;66;Non;Non;[0 – 70k€] ;[0 – 300€] 
50551;F;Sports Car;2;Private;Highly Urban/ Urban;no;10;dev_integral;15;Non;Non;[0 – 70k€] ;[300€ – 600€] 
383228;F;z_SUV;10;Private;Highly Urban/ Urban;no;0;dev_express;51;Non;Non;[0 – 70k€] ;[0 – 300€] 
534804;M;Pickup;1;Private;Highly Urban/ Urban;no;3;dev_integral;5;Non;Non;[0 – 70k€] ;[300€ – 600€] 
787353;M;Sports Car;12;Private;z_Highly Rural/ Rural;no;0;dev_integral;72;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
562614;F;Pickup;7;Commercial;z_Highly Rural/ Rural;yes;2;dev_express;73;Non;Non;[0 – 70k€] ;[0 – 300€] 
889195;F;Pickup;22;Private;Highly Urban/ Urban;yes;4;dev_integral;68;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
54072;F;Panel Truck;0;Commercial;z_Highly Rural/ Rural;no;0;dev_integral;84;Oui;Oui;[70k€ – 140k€] ;[0 – 300€] 
966686;M;Sports Car;7;Private;Highly Urban/ Urban;no;2;dev_express;71;Oui;Non;[0 – 70k€] ;[0 – 300€] 
981754;M;Minivan;21;Private;Highly Urban/ Urban;yes;3;dev_express;52;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
974061;M;z_SUV;1;Private;Highly Urban/ Urban;no;7;dev_integral;79;Oui;Non;[0 – 70k€] ;[0 – 300€] 
800153;F;z_SUV;6;Private;z_Highly Rural/ Rural;no;0;dev_express;83;Non;Non;[0 – 70k€] ;[0 – 300€] 
375422;F;Minivan;7;Private;Highly Urban/ Urban;yes;0;dev_premium;10;Non;Non;[0 – 70k€] ;[300€ – 600€] 
276258;M;Minivan;10;Commercial;Highly Urban/ Urban;no;7;dev_express;72;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
577679;M;Pickup;9;Commercial;Highly Urban/ Urban;no;3;dev_express;63;Oui;Oui;[0 – 70k€] ;[0 – 300€] 
111900;M;Panel Truck;20;Commercial;Highly Urban/ Urban;yes;5;dev_integral;67;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
130610;M;z_SUV;8;Private;z_Highly Rural/ Rural;no;1;dev_integral;85;Non;Non;[0 – 70k€] ;[300€ – 600€] 
203193;F;Minivan;20;Private;Highly Urban/ Urban;yes;2;dev_express;65;Non;Non;[70k€ – 140k€] ;[0 – 300€] 
81220;M;Minivan;1;Private;z_Highly Rural/ Rural;no;2;dev_express;13;Non;Non;[0 – 70k€] ;[0 – 300€] 
612149;F;Minivan;1;Private;Highly Urban/ Urban;no;3;dev_integral;64;Non;Non;[0 – 70k€] ;[300€ – 600€] 
3279;F;Van;4;Commercial;Highly Urban/ Urban;no;6;dev_premium;74;Non;Non;[70k€ – 140k€] ;[300€ – 600€] 
204393;M;Minivan;1;Private;z_Highly Rural/ Rural;no;0;dev_integral;91;Non;Oui;[0 – 70k€] ;[300€ – 600€] 
